Title,Date
엔터株 연일 뛰는데… SM 주가만 '제자리',2023.06.13
수지 맞은 '알유넥스트'..'전속력으로' 기대되는 이유 [이승훈의 뮤세권],2023.06.13
[10년 전 그날] '방탄소년단'이 '세계속 BTS'가 되기까지,2023.06.13
[뉴스속 인물]BTS 데뷔 10주년…'피 땀 눈물' 흘린 프로듀서 '피독',2023.06.13
[BTS 10주년] ③ 방시혁 만들고 '아미'가 완성…함께 일군 10년,2023.06.13
[생활경제 이슈] 온누리스토어 차일드라이프 '멀티비타민앤미네랄 망고&오렌지맛' 출시 外,2023.06.13
"10년 전 LA서 공연전단 돌리던 흙수저 그룹, 팝의 흐름을 바꿨다",2023.06.13
T맵으로 BTS 10주년 페스타 성지 찾는다…혼잡도 정보도 제공,2023.06.13
[BTS News] ‘방탄소년단 지민 데뷔 10주년 축하해’ 온·오프라인 물결,2023.06.13
"[BTS 10주년 기획①] 원조 '중소의 기적', 빅히트는 어떻게 BTS를 만들었나",2023.06.13
'BTS 10주년' 맞아 해외 팬들 韓 방문...서울 주요 호텔 만실,2023.06.13
"[산업 이모저모] 삼성전자, BTS와 르세라핌과 만난다 ... 이동 가능한 TV'더프레임' 출시",2023.06.13
[BTS 10주년③]전세계가 보랏빛으로 물든다,2023.06.13
[포토]BTS 데뷔 10주년,2023.06.13
"BTS 데뷔 10주년, 멤버들 흔적 찾아 곳곳 누비는 '아미들' [TF사진관]",2023.06.13
"방탄소년단(BTS), 오늘(13일) 데뷔 10주년..아미와 써 내려갈 두번째 챕터",2023.06.13
"코스피, 기관 순매수도 상위 10종목(13일)...SK하이닉스-삼성전자-현대글로비스",2023.06.13
BTS 데뷔 10주년에 서울 곳곳 '보랏빛 축제'…전 세계 '아미' 집결,2023.06.13
"머니로, AI 추천 종목 공개…최다 관심종목은 SK하이닉스, 에코프로",2023.06.13
"""아미, 보라해""...'10주년' BTS, RM-지민-뷔 소감은?",2023.06.13
아모레퍼시픽이 하이브의 'BTS 페스타' 참여하는 이유[최수진의 패션채널],2023.06.14
파리 간 이영 장관 “BTS 만든 하이브도 스타트업”,2023.06.14
"골드만삭스도 K팝에 푹 빠졌다…""하이브 매수""에 엔터株 고공행진",2023.06.14
[특징주] 고공행진 엔터株…JYP·하이브 52주 신고가,2023.06.14
"하이브 신영재⋅소성진, 2023 빌보드 인디 파워 플레이어스 선정",2023.06.14
"""I ♡ K-POP"" 외국인 쓸어담는 하이브·JYP엔터, 연일 신고가",2023.06.14
"또 1위…JYP-하이브, 강력 IP 덕에 주가도 고공행진 [이슈&톡]",2023.06.14
'BTS 10주년'에 화끈한 주가…하이브 52주 신고가,2023.06.14
"BTS 데뷔 10주년, 서울이 들썩...""방탄 때문에 서울로 유학 왔어요""",2023.06.14
"'하이브 신인' &TEAM, 韓 음악방송 출격 ""3주 활동""",2023.06.14
JYP 반년새 99% 상승…K팝만큼 뜨거운 엔터株,2023.06.14
"역시 하이브 신인…보이넥스트도어, 데뷔곡 MV 3편 1000만뷰 돌파",2023.06.14
"‘믿을건 실적’ 증권가, 하이브 성장 모멘텀 주목",2023.06.14
엔터산업 좋다고 난리인데…외국인 떠나는 SM만 시련의 계절,2023.06.14
주유소도 백화점도 비행기도...BTS 10주년에 기업들은 보랏빛 경쟁 뜨겁다,2023.06.14
[특징주] 'BTS 10주년' 하이브 몸값도 껑충… 52주 신고가,2023.06.14
"""방탄소년단 진 데뷔 10주년 축하합니다"" 전 세계 팬들 축하 서포트ing",2023.06.14
하이브 새 걸그룹 프로젝트! 'R U Next?'가 궁금해?,2023.06.14
하이브IM '인더섬 with BTS' 방탄소년단 데뷔 10주년 기념 FESTA 이벤트 진행,2023.06.14
곳곳에 버블 경고음 … K- 팝 거품누각 [視리즈],2023.06.14
"""전 세계 아미, 어서오세요"" 관광객 유치 '총력'",2023.06.14
'BTS 데뷔 10주년' 옥외 광고...전 세계 도심 보랏빛,2023.06.14
K팝 팬덤 문화의 확장…'위버스콘 페스티벌',2023.06.14
[전남일보]기고·서동균>미래 ‘평생학습도시’가 제대로 실현되려면,2023.06.14
"르세라핌 ‘UNFORGIVEN’, ‘빌보드 200’ 107위 차지..5주 연속 진입",2023.06.14
"‘데뷔 10주년’ 방탄소년단(BTS) ‘Dynamite’, 美 빌보드 차트 깜짝 재진입",2023.06.14
"세븐틴 ‘FML’, 美 ‘빌보드 200’ 113위 차지..6주 연속 차트인",2023.06.14
"(BTS 10주년)""K팝 한계, 다양성 부족·기형적 구조""",2023.06.14
'BTS 10주년'... 서울 곳곳 아미들로 '북적북적' [TF사진관],2023.06.14
"방탄소년단 데뷔 10주년 행사(BTS FESTA), 17일 여의도 일대서 개최",2023.06.14
BTS의 부재는 K팝의 위기인가 [기자수첩],2023.06.14
"아모레퍼시픽, 본사서 BTS 데뷔 10주년 기념존 운영",2023.06.14
"""전세계 아미들 모셔라""…보랏빛으로 물든 서울",2023.06.14
"""아미가 키운 방탄""…데뷔 10주년 맞은 BTS의 '역조공'",2023.06.14
"[특징주]JYP 등 엔터株, 스트레이키즈 美 '빌보드200' 1위 소식에 강세",2023.06.14
"[현장] 'BTS 10주년' 세계 아미들 서울로… ""韓 방문에 너무 행복""",2023.06.14
"[데이터로 보는 증시]POSCO홀딩스·삼성전자, 기관·외국인 코스피 순매수 1위(6월 14일-최종치)",2023.06.14
고용률 '역대 최고'라는데 청년고용은 여전히 '한파' [권영훈의 증시뉴스 PICK],2023.06.14
"송치형 두나무 회장 ""사람들이 좋아하는 것"" 방점…경영철학이 획득한 '스쿠데토'",2023.06.14
"[단독] 中 텐센트뮤직, 7월 세븐틴 등 초청…한한령 뚫고 성사될까",2023.06.14
"SM·하이브, 빌보드 '2023 인디 파워 플레이어' 선정",2023.06.15
"소녀시대 수영, 하이브 新 걸그룹 서바이벌 MC",2023.06.15
하이브 AI 신기술 '위버스콘'서 직접 들어보니…남은 과제는 '익숙함',2023.06.15
"""슈가·TXT 등 하이브가 리드…5월 케이팝 공연모객수 역대 최고치""",2023.06.15
"&TEAM, ‘하이브표 청춘’의 정점",2023.06.15
JYP·하이브 엔터주 고공행진…전망은?,2023.06.15
"하이브, 공연모객수 시장 리드 주가 '함박웃음'",2023.06.15
[방송소식] 하이브 걸그룹 오디션 MC에 소녀시대 수영,2023.06.15
방탄 안되고 세븐틴은 된다?...한한령 기준 아이러니,2023.06.15
"방탄소년단 회고록, 멤버들 인터뷰 중심…""10년간 K팝 변화·성장도 다룬다""",2023.06.15
"[더벨]플랫폼 원하는 하이브, 위버스 더 힘준다",2023.06.15
<증권리포트 분석-2022년11월> ④ 하이브 목표가 오차율 83%,2023.06.15
"[조성진의 가창신공] 벤더스(VENDORS)…""K팝 프로듀싱 우리가 책임진다""",2023.06.15
첨단물류 중심지 부산진해 경제자유구역(BJFEZ) 두동지구 內 ‘두동 하이브 스퀘어’ 물류센터,2023.06.15
코스피 기관 순매수도 상위 10종목(14일)...POSCO홀딩스-하이브-롯데케미칼,2023.06.15
화려한 조명에 감춰진 K-팝의 허약한 체질 [視리즈],2023.06.15
"앤팀, 진흙탕 위서 퍼포먼스…'파이어워크' 스페셜 영상 공개",2023.06.15
[더벨][스노우는 지금]6년 연속 적자…재무적으로 네이버 의존,2023.06.15
"""엑소→세븐틴"" 보이넥스트도어, 댄스 챌린지 핫하다..화려한 라인업",2023.06.15
BTS 성지 13곳 투어하고 한정판 앨범도 받으세요!,2023.06.15
"시간이 약?…SM엔터테인먼트, 김재중 기획사 '인코드' 개업식에 화환 보내",2023.06.15
"세븐틴, 美 매거진 폴스타 표지 아티스트 선정..“‘FML’로 세계 정상에 올라”",2023.06.15
"머니로, AI 추천 종목 공개…최다 관심종목은 NAVER, 한미반도체",2023.06.15
"BTS 파워, 유통가 강타…아미·굿즈 마케팅 '들썩'",2023.06.15
"구래커플, 6월 둘째주 유튜브 채널 구독자수 1위",2023.06.15
"K-걸그룹의 희망…소녀시대 태연X수영, '원톱 MC' 존재감 [엑's 초점]",2023.06.15
"[데이터로 보는 증시]LG이노텍·삼성전자, 기관·외국인 코스피 순매수 1위(6월 15일-최종치)",2023.06.15
[더벨][스노우는 지금]카메라앱 회사서 스타트업 중간지주가 되기까지,2023.06.15
"코스피, 중국 경기회복 둔화에 하락 반전…외인 삼성전자·네이버·심텍·한미반도체·삼성SDI 등 순매수, 에코프로 공매도 -239억원↓",2023.06.15
스웨덴 물가 주범이 비욘세?…월드투어에 인플레 0.2%p 증가,2023.06.15
30년간 주가 5000% 오른 이 나라…하반기 주목할 ETF는,2023.06.15
가상자산 거래소 실적부진-인력유출 ‘이중고’,2023.06.15
"'매파적 동결'에 혼조 마감…큐라티스, 화려한 데뷔",2023.06.15
"[단독]넥슨 vs IM '다크앤다커' 서비스 금지 가처분 공방, 빠르면 7월 중 결론",2023.06.15
"""전기차 멀었다"" 완성차업계, HEV에 힘주나",2023.06.15
"“이용만 당한 것 아니냐…” 사쿠라 팬들, 기분 나쁜 상황 벌어졌다",2023.06.15
"[도예리의 NFT 레이더] 스눕 독, 공연마다 진화하는 NFT 출시",2023.06.15
"옵저버, 업비트 내 최고 '주간 상승률' 기록",2023.06.15
[이슈체크] BTS 10주년 효과?…하이브 따라 K-엔터주들 상승세,2023.06.16
"하이브 서바이벌 '알 유 넥스트', 참가자 22人 프로필 공개",2023.06.16
"[엔터Biz] 하이브, 올해 첫 30만 원 터치…골드만삭스 첫 리포트 겹경사",2023.06.16
"하이브 앤팀, 3주간 한국 활동 스타트",2023.06.16
하이브 사옥→여의도까지…보랏빛으로 물든 서울 [BTS 10th②],2023.06.16
엔터주 ‘신고가’ 행진…하이브-JYP 콘크리트 ‘양강’,2023.06.16
"주가 펄펄나는 JYP·하이브, 아직 시작도 안했다?",2023.06.16
아미 경력 6년인데... BTS 페스타 '불문율' 어긴 속사정,2023.06.16
K팝 엔터株 빅4 온도차···JYP·하이브 '급등' vs 에스엠·YG '주춤',2023.06.16
“2025년 BTS 완전체 활동 재개” 하이브 희망 이뤄질까,2023.06.16
“여의도에 75만명 몰린다”...BTS 10주년 행사 ‘초비상’,2023.06.16
BTS 페스타에 75만명 모인다…내일 마포대교 남단·63빌딩 앞 전면 통제,2023.06.16
"코스피, 기관 순매수도 상위 10종목(15일)...LG이노텍-하이브-대덕전자",2023.06.16
"‘빅히트 1호 가수→미드낫’ 이현, 첫 도전의 아이콘 되다 [RE스타]",2023.06.16
'BTS 10주년 페스타'…리허설도 완벽하게,2023.06.16
"[투자주체 매매동향] 외국인·기관, SK하이닉스 한주간 동반 순매수",2023.06.16
"2차전지 회장님들 ‘주식부호 순위’ 대거 합류…이재용, 부동의 1위",2023.06.16
"골드만삭스, CTV 광고 소프트웨어 플랫폼 '매드하이브' 3억 달러 투자",2023.06.16
[BTS News] 방탄소년단 진 서포트 이것까지 했다,2023.06.16
"“30만 인파 예상”…한 총리, BTS 10주년 페스타 안전관리 긴급 지시",2023.06.16
"[르포] ""아미와 함께한 10년""...아모레퍼시픽, 도심 속 정원에 BTS를 새기다",2023.06.16
"""이게 되네"" 김재중·SM, 갈등 봉합?…기획사 개업식에 '화환 선물' [엑's 이슈]",2023.06.16
'BTS 페스타' 75만명 운집 전망…여의도 일대 혼잡 주의,2023.06.16
"데미 로바토 ""여자라 부르지마…성 중립 표현 지지"" [할리웃통신]",2023.06.16
"뉴진스 ‘OMG’, 美 롤링스톤 ‘2023 상반기 베스트 송’ 7위..K팝 최고 순위 기록",2023.06.16
17일 ‘BTS 페스타’ 여의도에 75만명 몰린다…일대 교통 통제,2023.06.16
"코스피, 외국인 순매수도 상위 10종목(15일)...삼성전자-NAVER-한미반도체",2023.06.16
"[생생우동]BTS 10주년, 서울에서 볼거리·즐길거리도 풍성해요",2023.06.16
"[르포]""日서 휴가내고 왔어요"" 여의도 물들인 보랏빛 '아미 행렬'",2023.06.16
[BTS 10주년 포토뉴스] 서울이 온통 보랏빛으로 물들다,2023.06.16
전 세계 아미 ‘서울 집결’ 축제 분위기,2023.06.16
"""중국 공연 못해"" BTS 슈가, '한한령' 간접 언급",2023.06.16
"방탄소년단 10주년 페스타, 30만 아미 모인다…국무총리 ""안전 만전 기하라""[종합]",2023.06.16
K팝 '직관' 1100만 전망…야구·축구·농구·배구 관중 '역전',2023.06.16
BTS 도서 나온다…10년 K팝 변화도 고찰,2023.06.16
"서울로 아미들이 몰려든다 ""서울방탄투어""",2023.06.16
무더위속 75만명 모인다는데…'BTS 페스타' 안전·온열환자 '비상',2023.06.16
방탄소년단이 찾았던 서울 시내 'BTS 성지'는 어디?,2023.06.16
"日토요타, 1.1조원 정부 보조금 받는다…전기차 배터리 증산",2023.06.16
"""국가 경쟁력·기술력 보유해야""…日, 도요타 배터리 투자 1.1조 보조(상보)",2023.06.16
"“목표는 하이브 새 걸그룹”…소녀들의 레이스, 방시혁도 응원",2023.06.19
"토스, 하이브 걸그룹 오디션 공식 투표 채널 된다...엔터사업 콜라보",2023.06.19
"하이브 &TEAM, 글로벌 그룹 행보 박차..2개국 음악방송 출격",2023.06.19
"'하이브 신인' 보이넥스트도어, '세레나데'로 트리틀 타이틀 활동",2023.06.19
"BTS 10주년 '불꽃쇼', 온라인 153만명·현장 40만명 즐겼다",2023.06.19
있지·뉴진스 컴백…여름에도 뜨거운 걸그룹 전쟁,2023.06.19
"'거침없는 질주' 엔터株, 올 하반기 더 뛰어오를까",2023.06.19
[알림] 북미시장 진출 노드하이브 전략 세미나 개최 안내,2023.06.19
"뉴진스 컴백, 7월 21일 새 앨범 ‘Get Up’ 발매 확정..트리플 타이틀곡［공식］",2023.06.19
"BTS 10주년 기념 불꽃쇼, 전 세계 153만 명 생중계로 시청",2023.06.19
"‘BTS 10주년 특수 누리자’… 유통가, ‘보랏빛 프로모션’ 활발",2023.06.19
[BTS 10주년①] 흙수저돌→팝 센세이션→글로벌 슈퍼스타,2023.06.19
"""방탄소년단, 올해 말까지 전원 군 입대한다""",2023.06.19
"토크노믹스 시대…“생존 달린 플랫폼 혁신 시계 빠르게 돌아간다""",2023.06.19
"[BTS 10주년⑥]""대단한 방탄소년단과 훌륭한 아미 덕분에 자부심""",2023.06.19
여의도 가득 채운 보라…수십만 '아미' 질서의식 빛났다,2023.06.19
"피플앤드테크놀러지, UAE 샤르자와 디지털 혁신 협력 논의",2023.06.19
"(초점)40만명 운집 'BTS 10주년 페스타', K팝 중심은 서울",2023.06.19
"컴투스홀딩스 ""제노니아, 원작의 감동 MMORPG에 담았다""",2023.06.19
브루노 마스 공연이 쏘아올린 연예인 관람…특혜와 혜택 사이 [SS초점],2023.06.19
"10억 이상 부자, SK하이닉스 집중매수",2023.06.19
엔하이픈 ‘다크 블러드’ 활동 성료…커리어 하이보다 값진 성과,2023.06.19
"코스피, 美 증시 부진에 하락 출발…2610선",2023.06.19
[마켓인]KT 이어 네이버 견제 나선 유럽 최대 연기금 APG,2023.06.19
"[뮤직IS] 엔하이픈, ‘다크 블러드’로 커리어 하이 달성…도전 빛났다",2023.06.19
"마운드미디어, 뉴 베이스 포럼 개최",2023.06.19
"오토모빌리 람보르기니, 1분기 역대 최고 매출액… 우루스·레부엘토 인기",2023.06.19
"""연습도 했는데""..기안84x이시언, 르세라핌 사이 혼돈의 춤선 폭소",2023.06.19
"[데이터로 보는 증시] LG화학·한화에어로스페이스, 기관·외국인 코스피 순매수 1위(6월 19일-최종치)",2023.06.19
"JYP엔터, 주가 급등…소속 가수 '흥행 가도' 효과",2023.06.19
"[투자주체 매매동향] 외국인, 유가증권 시장 순매도 속 방산주 '쇼핑'",2023.06.19
"""고마워요 BTS"" 아미 다녀간 주말, 여의도 편의점 음료 매출 2000% 껑충",2023.06.19
[개장시황] 뉴욕증시 관망세 영향 하락 출발…동국그룹주 급등,2023.06.19
"마창민 DL이앤씨 사장, 디지털 결합한 전사적 혁신 진두지휘 [건설CEO 경력열전 ③]",2023.06.19
[엔터주 월간동향] 이달 시총 1조2500억원 껑충...NEW 6월중 18.1% 상승 '눈길',2023.06.19
"[19일 급등 코인] 티드랍 54% 상승… 빅스코 10%, 아지트 17%↑",2023.06.19
"인파 사고 없었다…BTS페스타·브루노 마스 내한, 안전 관리 어땠길래 [N이슈]",2023.06.19
“중학생에서 직장인 ‘아미’로” “50대에 찾은 인생의 재미”,2023.06.19
[일요서울 Weekly Pick] BTS '10주년' 온통 '보랏빛으로 물든 세상',2023.06.19
"블리자드 엔터테인먼트, 할시·방탄소년단 슈가의 디아블로 IV 테마곡 '릴리트' 촬영 영상 공개",2023.06.19
"[데이터로 보는 증시]하이브·삼성전자, 기관·외국인 코스피 순매수 1위(6월 20일-최종치)",2023.06.20
